title_raw,year,journal_raw,doi_raw,pais,adsorbente,analitos,qmax_mg_g,remocion_pct,isoterma,cinetica,phpzc,bet_m2g,ph_operacional,dosis_g_l,tipo_matriz,ciclos_regen,etiqueta,score
Pharmaceuticals and personal care products in water and wastewater: a review of treatment processes and use of photocatalyst immobilized on functionalized carbon in AOP degradation,2020,BMC Chemistry,10.1186/s13065-020-00714-1,south africa,Carbon activado,,,,,,,,,,,,INCLUIDO_ALTA,46
Proclivities for prevalence and treatment of antibiotics in the ambient water: a review,2020,npj Clean Water,10.1038/s41545-020-00087-x,india,Carbon activado,Ciprofloxacino,,,Langmuir,PSO,,,,,,,INCLUIDO_ALTA,51
"LED-assisted sonocatalysis of sulfathiazole and pharmaceutical wastewater using N,Fe co-doped TiO2@SWCNT: Optimization, performance and reaction mechanism studies",2020,Journal of Water Process Engineering,10.1016/j.jwpe.2020.101693,,,,,,,PFO,,,,0.7,Real,,INCLUIDO_ALTA,20
"Macro, colloidal and nanobiochar for oxytetracycline removal in synthetic hydrolyzed human urine",2020,Environmental Pollution,10.1016/j.envpol.2020.115683,sri lanka,Biochar,Oxitetraciclina,,,,,,,,1.0,Sintetica,,INCLUIDO_ALTA,92
Adsorptive removal of plasticizer (dimethyl phthalate) and antibiotic (sulfamethazine) from municipal wastewater by magnetic carbon nanotubes,2020,Journal of Molecular Liquids,10.1016/j.molliq.2020.114267,china,,,,,Langmuir + Freundlich,,,,,,Sintetica,,INCLUIDO_ALTA,68
Highly efficient removal of amoxicillin from water by three-dimensional electrode system within granular activated carbon as particle electrode,2020,Journal of Water Process Engineering,10.1016/j.jwpe.2020.101656,china,Carbon activado,Amoxicilina,,,,,,,,,,,INCLUIDO_ALTA,44
Magnetic solid phase extraction based on PVA - TEOS / grafted Fe3O4@SiO2 magnetic nanofibers for analysis of sulfamethoxazole and trimethoprim in water samples,2020,Journal of Solid State Chemistry,10.1016/j.jssc.2020.121716,united kingdom,,Sulfametoxazol; Trimetoprima,,,Freundlich,PSO,,,,,,,INCLUIDO_ALTA,54
Designing of bentonite based nanocomposite hydrogel for the adsorptive removal and controlled release of ampicillin,2020,Journal of Molecular Liquids,10.1016/j.molliq.2020.114166,india,Nanocompuesto,Ampicilina,,,Langmuir + Freundlich,PFO + PSO,,,,,Sintetica,,INCLUIDO_ALTA,69
The use of chitosan/Fe3O4 grafted graphene oxide for effective adsorption of rifampicin from water samples,2020,Research on Chemical Intermediates,10.1007/s11164-020-04259-9,,Nanocompuesto,,,,,,,,,,Sintetica,,INCLUIDO_ALTA,79
Degradation of tetracycline in water by biochar supported nanosized iron activated persulfate,2020,Chemosphere,10.1016/j.chemosphere.2020.127844,china,Biochar,Tetraciclina,,,,PSO,,,,0.4,,,INCLUIDO_ALTA,22
Preparation of copper based metal organic framework materials and its effective adsorptive removal of ceftazidime from aqueous solutions,2020,Applied Surface Science,10.1016/j.apsusc.2020.147411,china,MOF,,,,Langmuir,PSO,,,,,,,INCLUIDO_ALTA,74
Synthesis of Biohybrid Particles by Modification of Chitosan Beads via RAFT Polymerization in Dispersed Media,2020,Macromolecular Reaction Engineering,10.1002/mren.202000029,canada,Biopolimero,,,,,,,,,,Sintetica,,INCLUIDO_ALTA,20
Copper carboxymethyl cellulose nanoparticles for efficient removal of tetracycline antibiotics in water,2020,Environmental Science and Pollution Research,10.1007/s11356-020-10189-1,saudi arabia,Biopolimero,Tetraciclina,,,Langmuir + Freundlich,PSO,,,,1.5,,,INCLUIDO_ALTA,77
Diffusive gradients in thin films using molecularly imprinted polymer binding gels for in situ measurements of antibiotics in urban wastewaters,2020,Frontiers of Environmental Science and Engineering,10.1007/s11783-020-1290-5,china,Hidrogel/Polimero,Ofloxacino; Sulfametoxazol; Trimetoprima,,,,,,,,,,,INCLUIDO_ALTA,78
Prompt removal of antibiotic by adsorption/electro-Fenton degradation using an iron-doped perlite as heterogeneous catalyst,2020,Process Safety and Environmental Protection,10.1016/j.psep.2020.07.021,spain,Biochar,,,,Langmuir,,,,,,,,INCLUIDO_ALTA,66
Synthesis of CeO2 as promising adsorbent for the management of free-DNA harboring antibiotic resistance genes from tap-water,2020,Chemical Engineering Journal,10.1016/j.cej.2020.125562,south africa,,,,,,PFO,,,,,,,INCLUIDO_ALTA,46
High Adsorption of Benzoic Acid on Single Walled Carbon Nanotube Bundles,2020,Scientific Reports,10.1038/s41598-020-66871-4,united states,Carbon activado,,,,,,,,,,,,INCLUIDO_ALTA,46
"Removal of Antibiotics from Water by Polymer of Intrinsic Microporosity: Isotherms, Kinetics, Thermodynamics, and Adsorption Mechanism",2020,Scientific Reports,10.1038/s41598-020-57616-4,saudi arabia,Hidrogel/Polimero,Doxiciclina; Ciprofloxacino; Amoxicilina,,,Langmuir + Freundlich,PSO,,,,,,,INCLUIDO_ALTA,121
Synthesis and characterisation of LDH-type anionic nanomaterials for the effective removal of doxycycline from aqueous media,2020,Water and Environment Journal,10.1111/wej.12526,egypt,,Doxiciclina,,,Langmuir + Freundlich,,,,,,,,INCLUIDO_ALTA,67
Sustainable Advanced Fenton-like Catalysts Based on Mussel-Inspired Magnetic Cellulose Nanocomposites to Effectively Remove Organic Dyes and Antibiotics,2020,ACS Applied Materials and Interfaces,10.1021/acsami.0c14820,china,Nanocompuesto,Tetraciclina,,,,,,,,,,,INCLUIDO_ALTA,45
Carboxylated cellulose nanofiber/montmorillonite nanocomposite for the removal of levofloxacin hydrochloride antibiotic from aqueous solutions,2020,RSC Advances,10.1039/d0ra08987g,china,Nanocompuesto,Levofloxacino,,,Sips,PSO,,,,,,,INCLUIDO_ALTA,78
"Various metal organic frameworks combined with imidazolium, quinolinum and benzothiazolium ionic liquids for removal of three antibiotics from water",2020,Journal of Molecular Liquids,10.1016/j.molliq.2020.114304,china,MOF,,,,,PSO,,,,,,,INCLUIDO_ALTA,75
Adsorption of tetracycline antibiotic from aqueous solutions onto vitamin B6-upgraded biochar derived from date palm leaves,2020,Journal of Molecular Liquids,10.1016/j.molliq.2020.114126,united kingdom,Biochar,Tetraciclina,,,Langmuir,PSO,,,,,,,INCLUIDO_ALTA,96
Occurrence and distribution of five antibiotic resistance genes during the loading period in sludge treatment wetlands,2020,Journal of Environmental Management,10.1016/j.jenvman.2020.111190,china,,,,,,,,,,,,,INCLUIDO_ALTA,16
Performance and reaction mechanism of MgO/ZnO/Graphene ternary nanocomposite in coupling with LED and ultrasound waves for the degradation of sulfamethoxazole and pharmaceutical wastewater,2020,Separation and Purification Technology,10.1016/j.seppur.2020.117373,,Nanocompuesto,Sulfametoxazol,,81.0,,PFO,,,,0.8,,,INCLUIDO_ALTA,57
Synergistic effect of electrostatic and coordination interactions for adsorption removal of cephalexin from water using a zirconium-based metal-organic framework,2020,Journal of Colloid and Interface Science,10.1016/j.jcis.2020.07.013,china,MOF,,,,Langmuir,PSO,,,,,,,INCLUIDO_ALTA,46
Adsorption and photocatalytic degradation mechanism of magnetic graphene oxide/ZnO nanocomposites for tetracycline contaminants,2020,Chemical Engineering Journal,10.1016/j.cej.2020.125952,china,Nanocompuesto,Tetraciclina,,,,PSO,,,,,,,INCLUIDO_ALTA,56
"Ti-pillared montmorillonite clay for adsorptive removal of amoxicillin, imipramine, diclofenac-sodium, and paracetamol from water",2020,Journal of Hazardous Materials,10.1016/j.jhazmat.2020.122832,india,Arcilla/Zeolita,Amoxicilina,,,Langmuir,,,,,,,,INCLUIDO_ALTA,74
Efficient removal of 17α-ethinylestradiol from secondary wastewater treatment effluent by a biofilm process incorporating biogenic manganese oxide and Pseudomonas putida strain MnB1,2020,Journal of Hazardous Materials,10.1016/j.jhazmat.2020.122810,,Carbon activado,Etinilestradiol (EE2),,,,,,,,,,,INCLUIDO_ALTA,39
Adsorption characteristics of synthesized polyelectrolytes onto alumina nanoparticles and their application in antibiotic removal,2020,Langmuir,10.1021/acs.langmuir.0c02352,viet nam,,Ciprofloxacino,,,,PSO,,,,,,,INCLUIDO_ALTA,85
Efficient removal 17-estradiol by graphene-like magnetic sawdust biochar: Preparation condition and adsorption mechanism,2020,International Journal of Environmental Research and Public Health,10.3390/ijerph17228377,china,Biochar,Estradiol (E2),,,Langmuir,PFO,,,,,,,INCLUIDO_ALTA,103
Photocatalytic activity of micron-scale brass on emerging pollutant degradation in water: Mechanism elucidation and removal efficacy assessment,2020,RSC Advances,10.1039/d0ra06153k,united states,,Estriol (E3),,,,PFO,,,,,,,INCLUIDO_ALTA,40
Removal of ciprofloxacin from aqueous solution by a three-dimensional electrocoagulation process using fe3 o4 @ac nanocomposite as a particle electrode in combination with persulfate: Nonlinear fitting of isotherms and kinetic models,2020,Desalination and Water Treatment,10.5004/dwt.2020.26196,,Nanocompuesto,Ciprofloxacino,,,Langmuir,PSO,,,,0.9,,,INCLUIDO_ALTA,70
Adsorption of meropenem antibiotics from aqueous solutions on multi-walled carbon nanotube,2020,International Review of Civil Engineering,10.15866/irece.v11i6.18928,,Nanocompuesto,,,,Langmuir + Freundlich,PSO,,,,,,,INCLUIDO_ALTA,78
Adsorptive removal of doxycycline from aqueous solution using graphene oxide/hydrogel composite,2020,International Journal of Applied Pharmaceutics,10.22159/ijap.2020v12i6.39118,iraq,Nanocompuesto,Doxiciclina,,,Langmuir,PSO,,,,,,,INCLUIDO_ALTA,84
A Comparison between Different Agro-wastes and Carbon Nanotubes for Removal of Sarafloxacin from Wastewater: Kinetics and Equilibrium Studies,2020,Molecules,10.3390/MOLECULES25225429,qatar,,,,,Freundlich,PSO,,,,,,,INCLUIDO_ALTA,63
Reduced graphene oxide-based foam as an endocrine disruptor adsorbent in aqueous solutions,2020,Membranes,10.3390/membranes10110340,canada,Nanocompuesto,Progesterona,,,Langmuir + Freundlich,,,,,,,,INCLUIDO_ALTA,54
PDMS/ceramic composite membrane synthesis and evaluation of ciprofloxacin removal efficiency,2020,Korean Journal of Chemical Engineering,10.1007/s11814-020-0608-0,india,Arcilla/Zeolita,Ciprofloxacino,,,,,,,,,,,INCLUIDO_ALTA,51
Photocatalytic hydrogel layer supported on alkali modified straw fibers for ciprofloxacin removal from water,2020,Journal of Molecular Liquids,10.1016/j.molliq.2020.113961,china,Hidrogel/Polimero,Ciprofloxacino,,,Langmuir,PSO,,,,,,,INCLUIDO_ALTA,56
"Low-cost hydrogel derived from agro-waste for veterinary antibiotic removal: Optimization, kinetics, and toxicity evaluation",2020,Environmental Technology and Innovation,10.1016/j.eti.2020.101098,viet nam,Biochar,Ciprofloxacino,,,Langmuir + Freundlich,PSO,,,,1.5,,,INCLUIDO_ALTA,87
Removal of tetracycline with aluminum boride carbide and boehmite particles decorated biochar derived from algae,2020,Bioresource Technology,10.1016/j.biortech.2020.123950,,Biochar,Tetraciclina,,,Freundlich,,,126.4,,,,,INCLUIDO_ALTA,49
Multifunctional graphene oxide/biopolymer composite aerogels for microcontaminants removal from drinking water,2020,Chemosphere,10.1016/j.chemosphere.2020.127501,italy,Nanocompuesto,Ciprofloxacino; Ofloxacino,,,,,,,,,,,INCLUIDO_ALTA,72
Microwave-assisted hydrothermal assembly of 2D copper-porphyrin metal-organic frameworks for the removal of dyes and antibiotics from water,2020,Environmental Science and Pollution Research,10.1007/s11356-020-09865-z,china,,Tetraciclina; Norfloxacino,,,,,,342.72,,,,,INCLUIDO_ALTA,84
Removal of bifenthrin pesticide from aqueous solutions by treated patellidae shells using a new fixed bed column filtration technique,2020,Process Safety and Environmental Protection,10.1016/j.psep.2020.06.030,morocco,,,,,Langmuir,,,,,,,,INCLUIDO_ALTA,45
Sorption and degradation of ranitidine in soil: Leaching potential assessment,2020,Chemosphere,10.1016/j.chemosphere.2020.127495,iraq,,,,,Langmuir + Freundlich,,,,,,,,INCLUIDO_ALTA,34
Biochemical responses of the freshwater microalga Dictyosphaerium sp. upon exposure to three sulfonamides,2020,Journal of Environmental Sciences (China),10.1016/j.jes.2020.05.018,china,Hidrogel/Polimero,,,51.0,,,,,,,,,INCLUIDO_ALTA,38
"Adsorptive abatement of ciprofloxacin using NiFe2O4 nanoparticles incorporated into G. ghatti-cl-P(AAm) nanocomposites hydrogel: isotherm, kinetic, and thermodynamic studies",2020,Polymer Bulletin,10.1007/s00289-019-03032-2,india,Hidrogel/Polimero,Ciprofloxacino,,,Langmuir,PSO,,,,,,,INCLUIDO_ALTA,87
Study on oxidation pretreatment of high-concentration wastewater from antibiotics production by ozone/hydrogen peroxide,2020,Xiandai Huagong/Modern Chemical Industry,10.16606/j.cnki.issn0253-4320.2020.S.026,china,Carbon activado,,,,,,,,,,,,INCLUIDO_ALTA,21
Highly efficient adsorption of three antibiotics from aqueous solutions using glucose-based mesoporous carbon,2020,Applied Surface Science,10.1016/j.apsusc.2020.147048,china,,Tetraciclina; Ciprofloxacino,,,,PSO,,,,,,,INCLUIDO_ALTA,72
Methane production from antibiotic bearing swine wastewater using carbon-based materials as electrons' conduits during anaerobic digestion,2020,International Journal of Energy Research,10.1002/er.5616,mexico,Carbon activado,Oxitetraciclina,,,,,,,,10.0,,,INCLUIDO_ALTA,44
Tetracycline hydrochloride degradation by heterogeneous photocatalysis using TiO2(P25) immobilized in biopolymer (chitosan) under UV irradiation,2020,Water Science and Technology,10.2166/wst.2020.432,algeria,Biopolimero,Tetraciclina,,87.0,,PSO,,,,,,,INCLUIDO_ALTA,51
"Solar-active clay-TiO2 nanocomposites prepared via biomass assisted synthesis: Efficient removal of ampicillin, sulfamethoxazole and artemether from water",2020,Chemical Engineering Journal,10.1016/j.cej.2020.125544,nigeria,Nanocompuesto,Sulfametoxazol; Ampicilina,,58.0,,,,,,,,,INCLUIDO_ALTA,68
Bio-inspired porous helical carbon fibers with ultrahigh specific surface area for super-efficient removal of sulfamethoxazole from water,2020,Journal of Colloid and Interface Science,10.1016/j.jcis.2020.05.117,china,,Sulfametoxazol,,,,,,,,,,,INCLUIDO_ALTA,48
The tetracyclines removal by MgAl layered double oxide in the presence of phosphate or nitrate: Behaviors and mechanism exploration,2020,Journal of Colloid and Interface Science,10.1016/j.jcis.2020.04.122,china,,Tetraciclina,,,Freundlich,PFO + PSO,,,,,,,INCLUIDO_ALTA,62
Enhanced Adsorption of Toxic and Biologically Active Levofloxacin Residuals from Wastewater Using Clay Nanotubes as a Novel Fixed Bed: Column Performance and Optimization,2020,ACS Omega,10.1021/acsomega.0c03785,egypt,Arcilla/Zeolita,Levofloxacino,,,Langmuir,,,105.0,,,,,INCLUIDO_ALTA,49
"Determination, occurrence, and treatment of saccharin in water: A review",2020,Journal of Cleaner Production,10.1016/j.jclepro.2020.122337,united kingdom,,,,,,,,,,,,,INCLUIDO_ALTA,34
Low pressure operated ultrafiltration membrane with integration of hollow mesoporous carbon nanospheres for effective removal of micropollutants,2020,Journal of Hazardous Materials,10.1016/j.jhazmat.2020.122779,china,,Tetraciclina; Estradiol (E2),,94.0,,,,,,,,,INCLUIDO_ALTA,42
"Antibiotic adsorption by metal-organic framework (UiO-66): A comprehensive kinetic, thermodynamic, and mechanistic study",2020,Antibiotics,10.3390/antibiotics9100722,saudi arabia,MOF,Doxiciclina,,,Langmuir + Freundlich,PSO,,,,,,,INCLUIDO_ALTA,86
Comparative analysis of linear and nonlinear equilibrium models for the removal of metronidazole by tea waste activated carbon,2020,Water Science and Technology,10.2166/wst.2020.428,nigeria,Carbon activado,,,,Freundlich,PSO,,,,,,,INCLUIDO_ALTA,69
Enhanced removal of emerging pharmaceutical contaminant ciprofloxacin and pathogen inactivation using morphologically tuned MgO nanostructures,2020,Journal of Environmental Chemical Engineering,10.1016/j.jece.2020.104256,india,Nanocompuesto,Ciprofloxacino,,,Langmuir,PSO,,,,,,,INCLUIDO_ALTA,67
AgO/MgO/FeO@Si3N4 nanocomposite with robust adsorption capacity for tetracycline antibiotic removal from aqueous system,2020,Advanced Powder Technology,10.1016/j.apt.2020.09.006,china,Nanocompuesto,Tetraciclina,,,Freundlich,PSO,,,,,,,INCLUIDO_ALTA,87
Amino-functionalised silica-grafted molecularly imprinted polymers for chloramphenicol adsorption,2020,Journal of Environmental Chemical Engineering,10.1016/j.jece.2020.103981,malaysia,,Cloranfenicol,,,Langmuir + Freundlich,PSO,,,,,,,INCLUIDO_ALTA,82
Electro-enhanced adsorptive removal of ciprofloxacin from aqueous solution on graphite felt,2020,Journal of Environmental Chemical Engineering,10.1016/j.jece.2020.104299,india,,Ciprofloxacino,,,Langmuir + Freundlich,PFO,,,,,,,INCLUIDO_ALTA,91
Effect of graphitic carbon nitride powders on adsorption removal of antibiotic resistance genes from water,2020,Chinese Chemical Letters,10.1016/j.cclet.2020.08.015,china,,,,,Langmuir,PSO,,,,,Sintetica,,INCLUIDO_ALTA,66
System of multi-layered environmental media for the removal of antibiotics from wastewater,2020,Journal of Environmental Chemical Engineering,10.1016/j.jece.2020.104206,united states,Biochar,Tetraciclina; Amoxicilina,,,,,,,,,,,INCLUIDO_ALTA,88
Mitigation of clofibric acid pollution by adsorption: A review of recent developments,2020,Journal of Environmental Chemical Engineering,10.1016/j.jece.2020.104264,nigeria,Nanocompuesto,,,,Langmuir + Freundlich,PSO,,,,,,,INCLUIDO_ALTA,71
Green synthesized Fe/Pd and in-situ Bentonite-Fe/Pd composite for efficient tetracycline removal,2020,Journal of Environmental Chemical Engineering,10.1016/j.jece.2020.104126,india,Nanocompuesto,Tetraciclina,,,,,,,,,Real,,INCLUIDO_ALTA,79
Ofloxacin adsorption by calcined Verde-lodo bentonite clay: Batch and fixed bed system evaluation,2020,Journal of Molecular Liquids,10.1016/j.molliq.2020.113718,brazil,Arcilla/Zeolita,Ofloxacino,,100.0,Langmuir,PSO,,,,,,3.0,INCLUIDO_ALTA,89
Montmorillonite impregnated electrospun cellulose acetate nanofiber sorptive membrane for ciprofloxacin removal from wastewater,2020,Journal of Water Process Engineering,10.1016/j.jwpe.2020.101497,india,Biopolimero,Ciprofloxacino,,,Langmuir + Freundlich,,,,,4.0,,,INCLUIDO_ALTA,77
Sonication alkaline–assisted preparation of Rhizopus oryzae biomass for facile bio-elimination of tetracycline antibiotic from an aqueous matrix,2020,Environmental Science and Pollution Research,10.1007/s11356-020-09713-0,,,Tetraciclina,,,Langmuir,PFO,,,,2.0,,,INCLUIDO_ALTA,70
Green preparation of activated carbon from pomegranate peel coated with zero-valent iron nanoparticles (nZVI) and isotherm and kinetic studies of amoxicillin removal in water,2020,Environmental Science and Pollution Research,10.1007/s11356-020-09310-1,india,Carbon activado,Amoxicilina,40.282,,Langmuir,PFO,,,,1.5,,,INCLUIDO_ALTA,86
"Removal of an emerging pharmaceutical pollutant (metronidazole) using PPY-PANi copolymer: Kinetics, equilibrium and DFT identification of adsorption mechanism",2020,Groundwater for Sustainable Development,10.1016/j.gsd.2020.100416,morocco,,,,,Freundlich,PFO,,,,,,,INCLUIDO_ALTA,72
Ultrahigh packing density next generation microtube array membrane: A novel solution for absorption-based extracorporeal endotoxin removal device,2020,Journal of Biomedical Materials Research - Part B Applied Biomaterials,10.1002/jbm.b.34621,,,,,,,,,,,,Sintetica,,INCLUIDO_ALTA,27
Removal of Metronidazole residues from aqueous solutions based on magnetic multiwalled carbon nanotubes by response surface methodology and isotherm study,2020,Analytical Methods in Environmental Chemistry Journal,10.24200/amecj.v3.i03.110,,Nanocompuesto,,,,Langmuir,,,,,,,,INCLUIDO_ALTA,76
Adsorptive removal of dye and antibiotic from water with functionalized zirconium-based metal organic framework and graphene oxide composite nanomaterial Uio-66-(OH)2/GO,2020,Applied Surface Science,10.1016/j.apsusc.2020.146614,china,MOF,Tetraciclina,,,Freundlich,,,,,,,,INCLUIDO_ALTA,90
Adsorption of tetracycline hydrochloride by magnetic adsorbent CeO2/MZFS,2020,Huanjing Kexue Xuebao/Acta Scientiae Circumstantiae,10.13671/j.hjkxxb.2020.0150,china,Nanocompuesto,Tetraciclina,,,Freundlich,PSO,,,,,,6.0,INCLUIDO_ALTA,85
Fabrication of alkyl-functionalized magnetic mesoporous silica and its adsorption of fluoroquinolone antibiotics,2020,Chinese Journal of Environmental Engineering,10.12030/j.cjee.202001019,china,,Ciprofloxacino,,90.0,,,,,,,,,INCLUIDO_ALTA,76
Preparation of a Three-Dimensional Porous Graphene Oxide-Kaolinite-Poly(vinyl alcohol) Composite for Efficient Adsorption and Removal of Ciprofloxacin,2020,Langmuir,10.1021/acs.langmuir.0c00654,china,Nanocompuesto,Ciprofloxacino,,,,,,,,,,,INCLUIDO_ALTA,53
